Num. Colegiado;Nombre;Apellido 1;Apellido 2;Telefono;Especialidad;Horario;
193448910;Mario;Santiago;Riojas;946 54 6434;1;4;
112122397;Dario;Maya;Roig;979 984476;3;3;
93881355;Nicolás;Salas;Sáenz;+34 937 143355;2;4;
449793726;María Ángeles;Esteban;Saucedo;956316053;2;4;
244293062;Diego;Palomo;Vela;966-649116;4;2;
104560177;Yaiza;Camarillo;Villanueva;+34 981 921680;5;4;
56658682;Lara;Gallegos;Más;976-060610;3;1;
592954572;Alicia;Medrano;Barragán;+34 969-61-6923;5;2;
776443294;Marco;Salas;Rosas;903863522;1;1;
476051370;Ana Isabel;Rodríguez;Montaño;+34 965-465489;3;1;
316838719;José;Pons;Manzano;+34 928 98 6957;4;2;
356703217;Marc;Jáquez;Urías;+34 949 57 9994;4;2;
103212230;Luisa;Oquendo;Castillo;+34 902 19 4959;4;4;
751619383;Rosario;Trujillo;Olvera;+34 997 63 4278;5;1;
246396957;Jaime;Alcántar;Martín;+34 944 69 2052;1;4;
920346384;Marina;Meraz;Salas;994-936088;2;4;
528021438;Enrique;Coronado;Clemente;+34 941443586;3;4;
506897740;Diego;Rivera;De la Torre;+34 938 011060;4;1;
974547647;Alberto;Rodarte;Vélez;960-041860;5;3;
220353046;Marco;Abreu;Acevedo;953-021995;4;2;
797029884;Vega;Pastor;Jaimes;+34 971 941607;5;4;
863267778;Vera;Rodríquez;Santamaría;+34 982-436236;5;1;
326451417;Encarnación;Yáñez;Laureano;+34 932550308;1;2;
423262136;Yeray;De la Fuente;Saiz;+34 987-496279;2;4;
997977799;Arnau;Alcántar;Segovia;924333341;3;3;
852770953;Beatriz;Ávila;Barela;991 812052;1;4;
786969276;Emilia;Tejeda;Carrero;+34 960-888209;1;3;
859074688;Irene;Piñeiro;Carrasco;958-84-9210;1;1;
554405962;Eduardo;Sola;Olivares;+34 928 90 3539;5;3;
728295466;Inés;Montalvo;Carrasquillo;+34 936159486;2;4;
866868277;Sara;Regalado;Vergara;+34 987-79-5752;5;2;
183481982;Julia;Moya;Arguello;+34 972-47-6905;1;3;
428262335;Marco;Llorente;Olmos;956-144654;4;2;
430559273;Marc;Carrasco;Aguado;955 511475;2;1;
876431893;Eduardo;Padilla;Sánchez;936 78 9255;1;1;
462027513;Héctor;Menéndez;Noriega;925906331;4;3;
95613892;Lucas;Anguiano;Santillán;+34 927 25 7281;5;4;
679223568;Óscar;Santamaría;Benito;940433222;3;2;
467673005;Alba;Zambrano;Olivas;901959547;1;4;
936590825;María Pilar;Rentería;De la Fuente;953 208996;5;1;
757137667;Diana;Segovia;Castellanos;+34 952878002;5;2;
181338231;Jordi;Hinojosa;Ayala;+34 965-43-2665;4;3;
58331816;Jon;Vergara;Quiroz;988-27-7243;3;4;
331989751;Jimena;De Jesús;Longoria;952923388;5;1;
33501953;Adriana;Villar;Cuesta;+34 994 765218;5;2;
128156670;Alexia;Olvera;Castellano;931 33 6725;3;1;
920651703;Iván;Barrera;Lozada;+34 906342368;5;2;
436414857;Arnau;Espino;Bermejo;966530333;2;2;
321292895;Unai;Sáez;Delarosa;+34 949195523;4;3;
626116212;David;Ramón;Pagan;+34 971 96 5363;2;4;
335206725;Nayara;Santos;Canales;977066380;1;4;
433682923;María Ángeles;Ceballos;Cortés;+34 987 10 6136;1;4;
419875876;César;Armijo;Reyes;+34 923026094;3;1;
258316758;Jimena;Gaitán;Barreto;+34 930967901;5;4;
35842820;Santiago;Concepción;Asensio;+34 975-70-8078;3;4;
716777767;Eric;Cotto;Sauceda;959 805154;5;1;
524813159;Lidia;Olivares;Olivo;+34 995969066;3;2;
39234351;Antonia;Mondragón;Meléndez;+34 930 07 8768;4;1;
588461832;Vera;Heredia;Ruíz;+34 920-35-3837;4;4;
512040517;Erik;Lucio;Briseño;+34 972 108549;3;4;
971538727;Adriana;Caldera;Ramón;993-32-4675;3;1;
351871776;Daniel;Vicente;Apodaca;+34 904 096614;4;1;
328460455;Esther;Pereira;Riojas;+34 989566527;1;2;
93000306;María Ángeles;Sanz;Casillas;969-575112;5;3;
221102414;Nuria;Romo;Sanabria;+34 964424900;2;1;
14654582;Teresa;Leal;Correa;906-73-5500;3;1;
286037483;José;Pascual;Lira;949-399772;4;4;
911972607;Noa;Vicente;Manzanares;955-952911;4;3;
660571553;Alexandra;Lugo;Sánchez;+34 977 597325;2;2;
53366230;Juan José;Mares;Irizarry;+34 956-485243;3;4;
702866899;Víctor;Palacios;Bustos;+34 941-446230;3;1;
605552459;David;Hidalgo;Carvajal;903331999;4;1;
318453828;Diego;Agosto;Maya;+34 995 470045;5;1;
559290188;Jesús;Puga;Velásquez;+34 951 415802;1;2;
937482545;Óscar;Pons;Amaya;+34 927 218330;5;4;
756532818;Lucas;Mireles;Ojeda;+34 983665278;3;4;
653774044;Juana;Holguín;Mercado;994-308761;5;4;
867991468;Aina;Molina;Salvador;983-391167;1;4;
557536772;Jordi;Balderas;Orozco;+34 951-938546;2;2;
652094170;Luisa;Munguía;Cantú;967 460339;4;2;
8296592;Jimena;Escobedo;Cortez;900 76 0320;3;4;
713176113;María Pilar;Martín;Román;993-714893;2;1;
52750605;Bruno;Mata;Negrete;940 327764;4;3;
972266706;Andrés;Castaño;Salcido;+34 999-74-8667;4;3;
172261073;Biel;Esquivel;Delrío;929 09 9243;2;4;
977290588;Pablo;Pelayo;Ulibarri;958 194792;1;3;
785970981;Francisco;Quintero;Leiva;998-112211;3;2;
17361741;Mireia;Calderón;Rodríguez;+34 903 94 4823;1;3;
351081597;Jorge;Delao;Nazario;997-61-2289;5;4;
295935540;Aleix;Grijalva;Merino;+34 988-025295;2;3;
617447196;Marta;Valle;Amaya;+34 956320371;5;2;
281620978;Unai;Marcos;Hinojosa;+34 992-92-2434;1;4;
734269455;Miguel;Espinal;Madrid;+34 911-57-1031;2;1;
491080732;Mario;Menchaca;Almonte;992-384787;5;1;
586296808;Lucas;Olivárez;Ureña;+34 968-51-2165;4;4;
806093711;Naia;Barroso;Arenas;+34 969122212;5;2;
731063143;Nahia;Villa;Vásquez;900542501;1;3;
502909939;Rosa María;Moya;Garza;902-925752;2;2;
956997719;Rubén;Fierro;Puga;+34 929714353;4;2;
624744501;María Ángeles;Cadena;Alarcón;+34 942 630549;3;1;
836521916;Gabriel;Juárez;Rivas;983-412656;2;3;
123480865;Hugo;Cabán;Santacruz;900-98-4267;1;3;
1623705;Sergio;Franco;Calvo;960-01-5425;3;1;
457727702;María Carmen;Alcántar;Pedroza;933 97 0392;3;1;
383783253;Oliver;Tijerina;Camacho;902-137891;1;2;
199686516;Pol;Cárdenas;Borrego;922 205820;2;1;
499171153;Carla;Campos;Toledo;+34 919 149351;4;3;
608130661;Isaac;Prieto;Quezada;+34 947-32-5677;2;2;
729411732;Jorge;Galán;Benavides;+34 997-283866;4;3;
951748618;Sonia;Beltrán;Márquez;+34 955-859715;1;3;
970186327;Bruno;Venegas;Soriano;+34 971-798869;4;1;
975839481;Adam;Aguayo;Giménez;+34 968 416315;2;3;
264074899;Javier;Segovia;Carrasco;969-275297;5;3;
748916448;Rosa María;Betancourt;Mata;+34 987 173290;2;1;
320618378;Lucía;Puente;Jurado;965 90 0711;2;3;
409552857;Lara;Maestas;Collazo;+34 908788726;4;1;
108657810;Raúl;Zaragoza;Pizarro;961 96 4045;2;4;
813063861;Rosario;Zarate;Ávalos;+34 926-248791;4;4;
960954878;Ana María;Granado;Villa;935 648470;3;4;
444924934;Elsa;Campos;Gámez;+34 970-509204;1;2;
755804480;Naiara;Ceballos;Roque;+34 952-721749;5;4;
327065458;Martina;Caldera;Angulo;971-055406;1;3;
145249224;Asier;Pastor;Serna;+34 934-201230;2;2;
191671356;Dario;Samaniego;Rojo;+34 953 33 5841;1;2;
461983583;Aaron;Lorenzo;Zúñiga;+34 908 201044;4;4;
293607535;Aitor;Reséndez;Zavala;914-518586;5;1;
645076174;Iker;Heredia;Baca;+34 997-079876;5;4;
260391943;Óscar;Ortega;Riera;995-81-4545;1;3;
85600823;Beatriz;Villalpando;Pastor;+34 918-887595;5;2;
193862631;Jaime;De la Fuente;Saavedra;+34 959 135170;5;1;
985921059;Yolanda;Guerra;Serna;953-10-5056;2;1;
955627051;Diana;Barrios;Narváez;968-86-6600;5;3;
379633270;Patricia;Agosto;Cabello;968 034643;5;3;
262435140;Carmen;Gracia;Esquibel;+34 998-849729;3;4;
900363978;Manuela;Esquibel;Santamaría;974-67-0631;4;1;
973249967;María Carmen;Gallardo;Castellano;+34 922200341;5;3;
471771261;Alex;Leal;Valdivia;+34 950-984747;4;4;
933001316;Nicolás;Huerta;Villalpando;910 050876;1;2;
388558390;Iker;Olivas;Ramón;+34 998 45 9036;5;2;
396797514;Luna;Guajardo;Esparza;984-65-7345;4;3;
33380277;Berta;Córdoba;Zamudio;+34 980982728;2;2;
52958333;Aaron;Ávalos;Ruíz;948440051;2;2;
5876949;Jesús;Solís;Domingo;930 965662;1;2;
831862190;Jesús;Esparza;Puente;+34 961 603402;4;4;
381922391;Gabriela;Lugo;Ulibarri;+34 913-770342;3;1;
702206043;David;Quintanilla;Perales;906-532625;4;3;
361866461;Olga;Gaytán;Andrés;+34 903956420;1;2;
891142603;Yolanda;Saavedra;Ruíz;+34 943 785863;4;2;
374283520;Juan;Morán;Tamayo;+34 964 976291;2;1;
37771905;Blanca;Gimeno;Ceballos;+34 945-42-6487;3;3;
791914879;Ander;Corona;Bustamante;939-252208;4;1;
479654442;Berta;Cortés;Garza;+34 972-81-7388;3;3;
416335760;Asier;Villanueva;Martí;+34 964 50 2263;2;3;
405407409;Candela;Ocasio;Juan;+34 919 87 0606;1;3;
625602954;Vera;Del Río;Raya;989-01-2931;5;4;
620573247;Paula;Núñez;Calderón;997 352152;4;2;
81379643;Aitana;Casas;Garza;920-781239;5;3;
87424839;Aitana;Fonseca;Hidalgo;+34 949-770514;3;4;
252647693;Lucas;Laboy;Pacheco;973 477439;3;1;
163016516;Candela;Sisneros;Campos;995469832;1;4;
582286951;Eric;Castaño;Alejandro;992-949408;2;4;
781327052;Claudia;Ávalos;Calero;936 81 9936;1;4;
158166561;Saúl;Pantoja;Haro;984 628853;3;2;
595881542;Erik;Rojas;Mondragón;978479344;1;1;
791552351;José Manuel;Roca;Barrios;994-15-0839;3;1;
593314917;Olga;Mondragón;Ulibarri;928 40 0522;5;2;
995263298;Rodrigo;Concepción;Bañuelos;928 57 6619;4;1;
967451616;Inés;Vásquez;Tórrez;906001735;3;4;
215865131;Silvia;Meza;Colunga;+34 989-831125;3;4;
483484300;Ana María;Delafuente;Hernández;955654883;2;2;
967675816;Ana Isabel;Aguilar;Vélez;944 332840;1;2;
255073889;Sara;Ramos;Luevano;962-002487;2;1;
458903022;Raúl;Quiñónez;Cavazos;+34 914 16 4279;3;3;
497645548;Gabriel;Aponte;Orellana;915 090056;5;3;
930827768;Alberto;Alba;Puente;+34 995-720254;2;4;
215100466;Guillem;Arellano;Mendoza;977-66-8383;5;4;
311211073;Mara;Camacho;Laureano;+34 917 35 5649;2;3;
232935157;Teresa;Delacrúz;Mireles;918-357200;4;2;
470728052;Pol;Flórez;Oliva;+34 946-71-3385;4;4;
586213152;Andrés;Araña;Leyva;+34 968-284178;3;4;
762880879;Nerea;Iglesias;Burgos;+34 917 081814;3;2;
573560263;Andrés;Feliciano;Delapaz;920-088298;2;4;
865869096;Blanca;Zamudio;Perales;918-97-8028;5;3;
43837352;Laia;Reina;Santamaría;964450375;4;4;
225896494;Victoria;Duran;Duarte;925 04 5915;2;3;
634201822;Asier;Arguello;Magaña;+34 992 996255;1;3;
295990235;Aitana;Armijo;Castro;+34 919 06 9935;4;3;
621932517;Ainhoa;Dávila;Fierro;+34 943 65 2791;3;3;
249232896;Blanca;Treviño;Terán;903303419;2;4;
19640196;Marina;Madrid;Ramón;905-09-9216;2;4;
125398296;Oliver;Bernal;Villa;+34 900-30-6093;5;1;
96817390;Zoe;Villar;Santos;+34 961-17-7157;1;1;
243567384;Lucas;Caldera;Guerra;962 598542;5;3;
170049949;José Antonio;Ros;Lara;998-585570;5;1;
330810903;Lucas;Vallejo;De la Cruz;+34 983 57 0893;4;3;
787115390;Rayan;Silva;Carreón;+34 905 18 7001;5;4;
230454947;Rocío;Casares;Rosa;968-61-8570;5;1;
306322433;Lucía;Matías;Barroso;923 966642;1;2;
844618357;Mario;Torres;Rubio;+34 987-27-6896;5;4;
479342383;Sofía;Sáenz;Segura;+34 973-618917;2;3;
623032045;Valeria;Bravo;Lorente;+34 946-956270;4;3;
97724582;María;Escobedo;Zelaya;+34 910-49-7459;5;3;
700081799;África;Serna;Agosto;+34 952 183112;2;4;
922418301;Alejandro;Velásquez;Aponte;921 232094;4;2;
365299173;Unai;Posada;Carbonell;950-19-5586;2;4;
38386216;Raúl;Jurado;Rodríguez;910-608543;4;3;
518600690;Isaac;Hernádez;Gallego;993-461245;5;1;
622925192;Diana;Jaime;Alba;+34 961 805136;1;1;
441954009;Antonio;Aranda;Andreu;+34 988053291;5;1;
582285652;Jon;Ávalos;Domínquez;985-25-4112;1;1;
555388464;Rosario;Ceballos;Galarza;994 09 2384;2;4;
760350956;Candela;Rivera;Centeno;+34 923 827539;5;1;
760358477;Celia;Porras;Olivárez;+34 923-015510;3;2;
204641327;Claudia;León;Sola;947-60-9789;3;1;
428317360;Gerard;Méndez;Rojas;990 506028;3;1;
181478254;Úrsula;Rael;Santos;915-09-8043;1;3;
537341614;Nil;León;Sarabia;+34 918 76 1779;5;3;
989746289;Rafael;Atencio;Gallegos;994565896;4;4;
962174602;José Manuel;Rojo;Henríquez;+34 954705954;5;3;
613858094;Jimena;Marcos;Santana;+34 961553375;1;3;
133766926;Saúl;Iglesias;Quezada;902-17-5288;5;2;
238871627;Juan;Briseño;Mesa;+34 979-201562;5;4;
776704950;Juan;Alonzo;Serra;984041924;4;1;
168412509;Alejandra;Malave;Lemus;+34 960-31-7370;5;1;
77102823;Lucía;Camacho;Esquivel;977791682;5;4;
127682903;Natalia;Longoria;Lázaro;+34 916-006623;5;1;
688928703;Gloria;Atencio;Orta;946-775619;5;4;
459896646;Alma;Carrasco;Olivas;914 07 6564;1;2;
238967284;Vega;Abeyta;Alanis;+34 904172490;1;2;
681738200;Cristina;Mireles;Varela;+34 946 133206;5;1;
840967995;Aitana;Jaime;Baca;955216847;1;4;
101743570;Samuel;Ojeda;Benavídez;+34 957 408661;4;2;
332907539;Martín;Díez;Figueroa;909 00 9864;5;2;
490582208;Pilar;Alonzo;Villegas;+34 969-791779;5;2;
489855316;Saúl;Cuevas;Acuña;971 05 6223;1;2;
395356562;Ander;Reina;Figueroa;941 066711;2;1;
312644144;Jan;Lázaro;Pagan;+34 934-46-8297;4;4;
228564182;Alma;Villagómez;Osorio;+34 989 41 4865;5;2;
689120132;Paola;Terrazas;Jurado;+34 915-42-7871;1;4;
498884220;Eduardo;De la Cruz;Irizarry;+34 985 07 7831;1;2;
733981431;Diana;Escobar;Zavala;+34 992561102;1;4;
574192768;Ángel;Botello;Morán;920 88 0739;4;3;
173243140;Asier;Franco;Garza;+34 938 89 8590;5;1;
890079317;Aitana;Terán;Alaniz;964-553956;1;2;
998406826;Víctor;Delafuente;Bravo;+34 998 98 5243;5;2;
456424021;Roberto;Mateos;Saldivar;917-22-8001;2;3;
355324257;Rubén;Muro;Abeyta;952-78-4754;5;3;
640814115;Mateo;Vigil;Paredes;+34 957 558769;4;3;
151074566;Manuel;Terán;Crespo;+34 942890476;3;3;
789264681;Juan José;Montalvo;Carbonell;937-72-2330;1;3;
563993337;Leo;Esquivel;Nieves;+34 975 547940;2;4;
202641605;Fátima;Nájera;Delao;980-65-7241;4;2;
542984942;Santiago;Nazario;Paz;963-24-5132;5;4;
883115700;Juana;Vergara;Romero;+34 955-21-1006;3;1;
530584908;Pilar;Zelaya;Corona;+34 955 245730;4;2;
32633874;Rosario;Guzmán;Griego;+34 960-63-6096;1;3;
128038730;Adam;Chavarría;Lomeli;904925550;5;4;
242146908;Daniela;Santos;Clemente;988-195063;1;1;
838093844;Alejandra;Terán;Vila;939 59 5100;4;2;
944105165;Erik;Cobo;Quintero;+34 971-26-2908;2;2;
679756126;Ona;Serrato;Nava;952 484908;1;3;
209685014;Iván;Araña;Espinal;911166877;2;3;
51235840;Ángela;Medina;Millán;930-924988;2;3;
155248170;Juan José;Collazo;Urías;994 925237;4;3;
594182318;Abril;Ramírez;Uribe;+34 933 528217;1;2;
223809278;Antonio;Córdova;Meraz;+34 982 38 6876;5;1;
304742179;José;Ontiveros;Macías;+34 926 215748;3;4;
154267167;Nahia;Lorenzo;Calero;+34 997-81-4883;3;2;
937465564;Gael;Mondragón;Arriaga;911 738588;5;3;
307191231;Claudia;Solorzano;Altamirano;942568843;5;4;
660206743;Ana;Barajas;Madrid;911 13 5351;5;3;
760622012;Adrián;Cortés;Medina;979 82 0634;2;4;
425445822;Francisca;Vélez;Sáenz;963 798655;5;3;
608642232;Manuel;Rivero;Pedraza;+34 982-923227;4;1;
94177262;Sonia;Acevedo;Palomo;913 82 2639;5;3;
74531239;Jimena;Lira;Benavídez;+34 991 598584;1;4;
238835292;Miguel Ángel;Rojas;Rivas;+34 955 63 8254;2;4;
900160338;Diego;Galindo;Rendón;914-26-1205;5;1;
292960545;Juan;Almaráz;Cabello;+34 967968880;1;3;
314979225;Fernando;Arenas;Barroso;+34 901-19-0219;4;3;
313534191;Berta;Valdez;Lemus;+34 957-745441;4;3;
582336614;Rosa;Córdova;Barrera;+34 998-321802;4;1;
183072231;José Antonio;Cordero;Alfonso;991 967930;4;2;
14904423;Juana;Ceballos;Gimeno;+34 951-91-8559;1;4;
970045422;Nayara;Bravo;Vallejo;939 705398;1;2;
627632638;Fátima;Maya;Sáez;959-729868;3;2;
995017534;Silvia;Vanegas;Salas;+34 985 40 3425;2;2;
633376746;Rubén;Segovia;Solís;+34 924 57 5834;1;3;
835298763;Noelia;Orellana;Rueda;964-122728;5;1;
944083309;Candela;Puente;Perales;+34 927 69 1699;2;4;
803273160;Sofía;Almaráz;Naranjo;946-85-5699;5;2;
705686552;Berta;Alcántar;Lerma;975-57-8676;3;4;
622314969;Amparo;Hidalgo;Orta;979 902361;3;1;
779037961;Aaron;Solorzano;Villegas;960 65 7432;4;3;
977508752;Adriana;Maldonado;Oliver;+34 995 34 8925;5;2;
967279869;Oriol;Granados;Téllez;973 331526;1;1;
32202042;Ian;Cavazos;Ballesteros;960-291708;5;2;
995962030;Helena;Sanabria;Fernández;+34 925 26 7754;4;1;
738843074;Pilar;Santacruz;León;+34 913-520374;5;1;
433886943;Inmaculada;Zapata;Centeno;+34 971-897511;5;4;
903372673;Jon;Candelaria;Rivas;922-34-2380;2;3;
388303140;Cristian;Pastor;Bermúdez;+34 917-52-9610;5;1;
778120722;Manuel;Ayala;Nava;+34 957-464444;2;4;
226756206;Gonzalo;Rueda;Segura;924447151;4;1;
700520336;Luisa;Bautista;Ramírez;+34 993-477961;2;2;
830484977;Miguel;Ozuna;Báez;998 02 7910;2;2;
136975938;Jan;Meraz;Borrego;+34 949 55 0091;5;2;
946510268;Ona;Ordoñez;Barraza;+34 957-857662;5;1;
321754289;Alexia;Lucero;Véliz;962 864766;2;1;
349623169;Izan;Huerta;Hernández;910 61 6568;2;4;
809833145;Yolanda;Trejo;Delacrúz;+34 969 01 5358;2;2;
356392702;Irene;Cuesta;Ruelas;+34 930-79-8465;1;3;
322635717;Rosa;Cepeda;Casanova;+34 984-14-1153;2;3;
88085319;Ana María;Lucio;Peláez;+34 960-11-6457;5;1;
778383342;Lara;Rivas;Valles;964-75-8421;1;4;
660666256;Ana María;Pagan;Botello;+34 992-43-0933;2;3;
113394322;Carmen;Cantú;Alonzo;941217213;1;2;
193214588;Emilia;Huerta;Abad;903-89-3183;5;2;
799684045;Biel;Córdova;Preciado;+34 938 975312;1;2;
956918142;Iker;Acevedo;Sancho;914 682559;5;4;
597632300;Valeria;Carranza;Ledesma;937 93 9580;4;4;
601712846;Sonia;Menchaca;Quiñónez;973 47 0355;4;2;
58529733;Candela;Marcos;Serra;984-44-5925;2;4;
74727162;Mario;Solorzano;Morán;+34 999870134;1;2;
860581861;Diana;Hidalgo;Acevedo;966 724451;4;1;
895267202;Lidia;Delapaz;Serrano;+34 979294846;2;2;
438950377;Inmaculada;Crespo;Maldonado;929-36-9616;3;3;
559135908;Alejandro;Valero;Pulido;+34 953 529248;4;4;
293270067;Lucas;Tirado;Solorio;+34 985-97-5542;2;1;
955981748;Ariadna;Villegas;Garibay;+34 974-44-9204;2;3;
28440363;Marc;Domingo;Venegas;925 682410;4;4;
816004046;Óscar;Gil;Lorenzo;+34 930-33-2083;2;4;
729416833;Andrés;Robles;Feliciano;996 846255;4;2;
372765602;Pol;Villa;Carrillo;902-20-6661;3;3;
9232863;Nicolás;Esquivel;Duarte;933-31-2066;2;4;
309889885;Aurora;Guajardo;Riera;923991060;3;4;
122748061;Antonia;Cuesta;Pons;962 82 0874;2;2;
415096563;Lucía;Abeyta;Sarabia;+34 990 629818;1;3;
835902737;José Manuel;Leiva;Uribe;990 338477;2;3;
948095265;Helena;Alaniz;Asensio;+34 940 309937;1;4;
61109714;Lucas;Montaño;Guzmán;+34 950 71 2611;5;2;
358120550;María Pilar;Peralta;Bermúdez;+34 999-238581;3;3;
470917674;Luna;Valles;Palacios;984 89 5432;4;1;
459801261;Alexia;Valdivia;Madrigal;+34 938 445034;3;3;
73334488;Vera;Pichardo;Rosario;+34 953551383;5;2;
961174534;Helena;Zapata;Alicea;+34 948-47-1977;3;4;
95500939;Mario;Jaimes;Hidalgo;902-08-4998;5;1;
730033703;Marcos;Palomo;Carrión;998 44 8279;4;1;
149147152;Carmen;Abrego;Rosario;+34 989-12-3616;1;4;
172146478;Omar;Delgado;Polanco;+34 929 475123;4;4;
326768883;Adam;Ávila;Canales;994132425;5;4;
175440230;Alonso;Delatorre;Guerrero;+34 977-896684;4;4;
750607020;Izan;Riera;Pastor;904-544770;5;4;
516390176;Luna;Prieto;Saiz;+34 908-20-0654;2;3;
254907734;Alexandra;Lemus;Villalba;987717550;4;2;
615702176;Gerard;Zamudio;Montalvo;+34 967-913092;4;2;
975054734;Aitor;Zayas;Carballo;971-810238;5;3;
477998060;Manuela;Román;Puig;+34 970-49-2719;2;1;
219386270;Valeria;Ortega;Olmos;952980533;2;3;
525502155;Ariadna;Andrés;Duran;+34 906-38-0192;1;2;
613193405;Cristian;Mondragón;Barrientos;+34 939559346;4;2;
764471408;Esther;Sanabria;Rangel;937-282223;3;3;
834862111;Miguel;Villar;Salazar;984-08-6888;1;3;
931914230;Naia;Ledesma;Villegas;+34 901-595777;2;3;
359141566;Iker;Quiroz;Romero;970-000311;3;4;
156160308;Enrique;Armijo;Madrigal;+34 914 048248;4;3;
319659286;Miguel;Reséndez;Mejía;+34 974 830227;1;3;
838773764;Rosa;Quiñones;Moya;+34 952-446028;4;3;
435409242;Noa;Urbina;Cortez;996-155516;3;4;
270614754;Iván;Mireles;Salcedo;+34 982 311161;5;3;
205744919;Lorena;Beltrán;Medina;955-09-6161;3;3;
247711991;Eduardo;Mateo;Dueñas;+34 964-369920;5;4;
255603505;Asier;Murillo;Puga;+34 963-960207;1;4;
886829085;Aitana;Montez;Treviño;+34 925-88-0411;4;1;
304017910;Carmen;Quiroz;Tijerina;+34 905 54 0699;5;3;
835963498;Laura;Valdivia;Preciado;+34 909 73 5557;5;4;
944379565;Miguel Ángel;Banda;Camarillo;+34 964-80-6419;2;1;
513484805;Rayan;Limón;Lara;956-689053;5;2;
109457362;Rubén;Adame;Rolón;929796626;3;3;
135155578;Cristina;Macias;Maestas;967-95-1459;3;2;
134763127;Diana;Echevarría;Solano;925 74 1660;3;4;
697129612;Carolina;Alonso;Granados;977-513741;2;4;
482069471;Mario;Pabón;Polanco;+34 991496973;2;2;
543088580;Jan;Ramón;Bautista;975 97 0434;4;1;
783268510;Guillem;Calderón;Córdoba;+34 962463970;2;3;
422743092;Olivia;Delafuente;Urrutia;+34 947-74-5210;2;3;
688555653;Eva;Salazar;Pacheco;975 96 5609;5;4;
930592784;Sandra;Chacón;Rodríquez;986 680440;3;4;
28784401;Josefa;Lebrón;Araña;+34 999 07 0843;2;3;
732013254;Marcos;Ordóñez;Soliz;+34 974-185877;1;3;
691217469;Gabriel;Chacón;Suárez;916 095829;3;1;
947189595;Roberto;Quintana;Sandoval;905-331111;5;1;
839063320;Ángel;Sandoval;Barroso;+34 907-20-9758;4;2;
195421935;Aleix;Salvador;Ramón;+34 992-70-1018;5;4;
709649656;Nicolás;Fierro;Camarillo;996-28-5616;3;2;
206087875;Alberto;Maestas;Morán;998-680587;3;1;
969648121;Aurora;Ruíz;Grijalva;+34 905421541;3;3;
77189185;Sergio;Baca;Cortés;+34 951-031431;4;3;
403896181;Andrés;Ávila;Prado;973436907;5;1;
73596584;Ismael;Roque;Bonilla;+34 947 61 4509;4;4;
109680051;Jesús;Tafoya;Henríquez;905-76-8625;5;2;
410080354;José;Delatorre;Pagan;934-83-5639;5;2;
982885423;Pablo;Guardado;Betancourt;+34 932-987813;2;2;
662903793;Paula;Caraballo;Escobedo;+34 933-376166;2;4;
334337242;Hugo;Gimeno;Mejía;+34 902 59 3459;1;2;
415057126;Margarita;Cuenca;Sanabria;+34 978 39 5189;1;3;
702991964;Olivia;Benavides;Rivas;+34 989-14-7498;1;1;
682644322;Unai;Castellano;Sauceda;943 02 9408;2;4;
561462623;David;Lozada;Nieves;924 44 4094;3;1;
705429600;José;Domínquez;Calderón;945-569757;3;3;
403543467;Omar;Arteaga;Collado;934 991398;1;4;
8017563;Víctor;Villaseñor;Conde;+34 962-315088;2;3;
40136424;Adrián;Solís;Almanza;+34 966-439641;1;4;
703122968;Julia;Valdivia;Valdés;949 75 4017;5;4;
525430360;Valeria;Mesa;Moya;923-36-4447;2;2;
130280543;María Dolores;Alvarado;Mota;+34 907 97 7460;2;1;
539667765;Jesús;Carbajal;Henríquez;+34 940086227;5;1;
575215388;Alba;Suárez;Cordero;+34 996 740369;1;4;
890173780;Alicia;Regalado;Robles;977-58-9194;3;4;
894380510;Lorena;Riera;Almaráz;993-737132;1;2;
902769656;Francisco Javier;Luevano;Ureña;+34 988809249;3;1;
343173791;Roberto;Font;Domínguez;+34 918678067;2;1;
522552699;Nahia;Acevedo;Segura;+34 942-031511;4;2;
205404137;Rosa;Meléndez;Olivárez;941-93-8321;2;3;
913501760;María Carmen;Escribano;Baeza;932905763;2;1;
180433782;David;Montero;Marco;903 539866;3;4;
857657101;Pedro;Feliciano;Zamora;+34 949-953562;3;1;
96958552;Jordi;Orozco;Chapa;+34 965299509;2;4;
216391502;Mateo;Rivera;Escalante;+34 962637978;1;1;
211087076;Alejandro;Navarro;Ochoa;+34 983-16-6044;1;4;
4286111;Mateo;Tello;Bermúdez;916576695;1;4;
468775226;Josefa;Blanco;Duarte;+34 954669794;5;4;
952851894;Ian;Pabón;Estrada;989-73-4481;4;3;
392048682;Naia;Crespo;Aponte;+34 911 350571;2;1;
163449296;Abril;De la Torre;Chavarría;971 589372;2;1;
125403174;Santiago;Iglesias;Riojas;+34 907 117369;1;4;
884784701;Yago;Abreu;Santillán;903-610200;3;3;
728939861;Alex;Román;Amador;952855218;2;1;
186195956;Blanca;Sarabia;Dávila;949960891;4;4;
421708050;Guillermo;Puig;Solorio;959-574501;4;2;
35566248;Naiara;Sáez;Cuenca;900 887858;5;3;
147934846;Mateo;Moya;Barroso;901-32-1474;1;4;
989200660;Valentina;Álvarez;Rosa;+34 954-79-7241;4;2;
343000439;Antonia;Macias;Delgado;+34 922-898410;3;3;
566540523;Alexia;Alcaráz;Jasso;+34 983 893260;5;4;
854576078;María Carmen;Martínez;Baca;+34 902-72-2325;2;1;
